,anon,chauffeur_vl,PSE1,PSE2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,Date,Value,day_name,dispo
9143,106,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9144,102,False,False,False,False,False,True,False,False,True,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9145,64,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9146,24,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9147,40,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9148,18,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9149,48,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9150,100,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9151,30,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9152,109,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9153,55,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9154,20,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9155,85,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9156,23,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9157,25,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9158,114,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9159,113,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9160,108,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9161,115,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9162,98,True,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9163,59,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9164,53,True,True,True,True,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9165,101,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9166,69,True,True,True,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9167,96,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9168,10,True,False,False,False,False,False,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9169,6,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9170,51,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9171,103,False,False,False,False,True,True,True,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9172,94,True,False,False,False,True,False,False,False,False,True,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9173,35,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9174,118,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9175,33,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9176,12,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9177,8,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9178,116,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9179,28,True,True,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9180,16,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9181,65,False,False,False,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9182,13,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9183,68,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9184,3,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9185,110,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9186,112,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9187,107,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9188,44,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9189,75,False,False,False,False,True,True,False,False,False,False,False,True,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9190,63,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9191,71,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9192,58,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9193,54,True,False,False,False,False,True,True,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9194,87,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9195,111,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9196,7,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9197,11,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9198,42,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9199,46,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9200,36,False,True,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9201,37,False,True,False,False,True,True,True,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9202,9,False,False,False,False,False,False,False,True,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9203,77,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9204,76,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9205,45,False,False,True,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9206,4,True,False,False,False,True,False,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9207,79,False,False,True,False,True,False,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9208,82,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9209,84,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9210,95,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9211,39,False,False,False,False,False,False,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9212,88,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9213,74,False,False,True,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9214,73,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9215,1,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9216,5,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9217,90,True,False,False,True,False,False,False,True,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9218,57,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9219,89,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9220,56,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9221,26,False,False,False,False,False,True,False,False,False,False,False,True,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9222,83,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9223,92,False,True,True,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9224,61,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9225,32,True,True,False,False,True,False,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9226,2,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9227,0,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9228,19,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9229,22,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9230,62,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9231,14,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9232,50,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9233,99,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9234,21,True,True,True,False,False,True,False,False,False,False,True,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9235,72,False,False,False,False,False,True,True,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9236,91,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9237,117,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9238,52,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9239,93,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9240,86,False,True,True,False,False,True,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9241,43,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9242,80,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9243,29,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9244,104,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9245,105,False,True,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9246,47,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9247,60,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9248,97,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9249,17,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9250,27,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9251,15,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9252,70,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9253,31,True,True,True,True,False,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9254,67,False,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9255,66,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9256,49,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9257,38,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9258,41,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9259,78,True,False,False,True,False,False,False,False,False,False,True,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9260,81,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9261,34,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9262,106,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9263,102,False,False,False,False,False,True,False,False,True,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9264,64,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9265,24,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9266,40,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9267,18,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9268,48,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9269,100,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9270,30,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9271,109,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
9272,55,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9273,20,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-10-12h],NON,Dimanche,2020-03-29 10:00
9274,85,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-10-12h],OUI,Dimanche,2020-03-29 10:00
