,anon,chauf_vl,pse1,pse2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,tsa,infirmier,Date,Value,day_name,dispo
234,151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
235,244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
236,56,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
237,76,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
238,346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
239,20,False,True,False,True,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
240,256,True,False,True,False,True,False,False,False,False,False,False,False,True,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
241,312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
242,326,True,False,False,False,False,False,False,False,False,False,True,False,True,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
243,302,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
244,105,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
245,126,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
246,145,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
247,315,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
248,241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
249,263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
250,27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
251,334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
252,299,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
253,127,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
254,194,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
255,12,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
256,313,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
257,203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
258,18,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
259,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
260,296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
261,38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
262,103,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
263,53,False,True,False,True,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
264,341,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
265,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
266,228,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
267,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
268,22,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
269,300,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
270,308,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
271,23,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
272,354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
273,125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
274,278,False,True,False,False,True,True,False,True,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
275,104,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
276,195,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
277,285,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
278,217,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
279,107,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
280,365,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
281,34,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
282,261,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
283,156,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
284,248,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Lundi-00-02h,OUI,Lundi,2020-03-23 00
285,227,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
286,118,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
287,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
288,187,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
289,96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
290,53,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
291,176,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
292,297,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
293,290,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
294,45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
295,236,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
296,363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
297,242,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
298,153,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
299,353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
300,31,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
301,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
302,316,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
303,211,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
304,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
305,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
306,129,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
307,280,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
308,182,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
309,106,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
310,333,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
311,288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
312,357,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
313,66,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
314,144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
315,291,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
316,124,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
317,229,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
318,92,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
319,230,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
320,174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
321,320,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
322,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
323,269,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
324,70,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
325,177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
326,176,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
327,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
328,298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
329,172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
330,245,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,OUI,Lundi,2020-03-23 00
331,282,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
332,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
333,139,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
334,325,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
335,351,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
336,311,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
337,360,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
338,185,False,False,False,False,True,True,False,False,True,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
339,138,False,True,False,False,True,False,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
340,281,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
341,219,True,True,False,False,True,True,False,False,False,False,True,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
342,39,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
343,184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
344,85,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
345,197,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
346,137,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
347,57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
348,348,True,False,False,False,False,True,False,True,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
349,61,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
350,340,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
351,149,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
352,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
353,157,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
354,252,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Lundi-00-02h,NON,Lundi,2020-03-23 00
